Complex_name,Embedding,Confidence_score,Hetero_graph_path
RYYVLZVUVIJVGH-UHFFFAOYSA-N_O00329_6OCO,"[[  9.028835    10.884087   -12.3948345  ...   9.427649   -14.28193
    2.1505752 ]
 [  0.26612234 -13.804698    -2.3748302  ...   4.288008    12.663721
   12.12933   ]
 [ -4.6659     -19.411701   -25.280869   ...  17.07752     25.22838
   14.023602  ]
 ...
 [ 16.198734    -0.21019816  15.130402   ... -15.143139     3.8376756
   -5.7763233 ]
 [-11.512227    11.971893    25.503893   ... -25.548235    -5.277403
    6.581166  ]
 [-10.795459     9.530394    24.582043   ...  22.174776    25.121359
   -8.848586  ]]",-0.07,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/RYYVLZVUVIJVGH-UHFFFAOYSA-N_O00329_6OCO/hetero_graph_RYYVLZVUVIJVGH-UHFFFAOYSA-N_O00329_6OCO.pt
ZYSKNBDBUVLOJJ-UHFFFAOYSA-N_Q9BY41_3MZ6,"[[  6.8800592   13.961638    -0.8015578  ...  12.291977   -10.922154
    9.481274  ]
 [-16.243473     1.3476171    5.9298706  ...  -4.6055675   12.359225
   -3.827168  ]
 [-14.939021    13.786613   -33.199448   ... -16.196089     3.0590014
    4.039849  ]
 ...
 [  8.624061   -12.607975     8.679201   ... -19.107828     0.16625261
   -2.524019  ]
 [  5.785169    -4.0029283   13.467113   ...  -4.0812554   -5.3412533
   -2.7592804 ]
 [ -1.4982767  -21.492441    21.591045   ...  -2.7659783   11.80908
    7.913883  ]]",-0.75,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/ZYSKNBDBUVLOJJ-UHFFFAOYSA-N_Q9BY41_3MZ6/hetero_graph_ZYSKNBDBUVLOJJ-UHFFFAOYSA-N_Q9BY41_3MZ6.pt
UWGDXLSOVZQIRL-RUDMXATFSA-N_Q16853_4BTX,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/UWGDXLSOVZQIRL-RUDMXATFSA-N_Q16853_4BTX/hetero_graph_UWGDXLSOVZQIRL-RUDMXATFSA-N_Q16853_4BTX.pt
BCRLPQARMLGSRS-RQJHMYQMSA-N_Q72547_2JLE,"[[-17.610233   13.887825   -8.238949  ... -14.463337  -16.208893
    1.0105724]
 [-27.077976   17.40734     7.321415  ...  -0.68713    -9.522434
    3.683066 ]
 [-18.125416   -7.355808   -6.510673  ...   7.2190332  14.623667
   11.235153 ]
 ...
 [  1.5214071  19.063988   10.973758  ... -12.627882    2.2527945
    7.581535 ]
 [ -1.5271568  17.272587   11.820426  ...  -0.8278668  -6.4565144
    2.167426 ]
 [ 10.027079    9.344812   11.143269  ... -16.14637     4.4899726
   -4.4771423]]",-1.82,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/BCRLPQARMLGSRS-RQJHMYQMSA-N_Q72547_2JLE/hetero_graph_BCRLPQARMLGSRS-RQJHMYQMSA-N_Q72547_2JLE.pt
FNSQPQKPPGALFA-UHFFFAOYSA-N_P27338_2XCG,"[[-27.167587    -3.0310485   -8.697702   ...  18.068872    -1.0914588
   -5.7200556 ]
 [-16.506609     7.0635347  -16.852884   ...  18.302238    11.449885
  -10.8545265 ]
 [-17.512867    24.731625   -24.324673   ...  14.930653     1.9522576
  -25.592081  ]
 ...
 [ -1.3041191    6.118221     7.2997923  ...  -4.910053    -5.9454203
   11.142218  ]
 [  4.4932747    0.20777273   3.6280026  ...   0.5574902    2.7279131
    0.27646315]
 [  5.2241178    5.0587983   11.720888   ...  -0.19244194  -3.5860438
   -4.687986  ]]",-0.18,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FNSQPQKPPGALFA-UHFFFAOYSA-N_P27338_2XCG/hetero_graph_FNSQPQKPPGALFA-UHFFFAOYSA-N_P27338_2XCG.pt
DWLVFWDCSFTDOD-UHFFFAOYSA-N_Q9S446_1IJA,"[[-26.0618       4.4682145    5.8347673  ...   3.4787064  -11.26972
   -4.9060793 ]
 [-25.623882    18.792786    31.928638   ...   0.08405066  12.124899
  -24.170414  ]
 [-24.00398    -14.028525   -39.561077   ...  26.643295    -0.9393969
    2.8565636 ]
 ...
 [  2.204219     5.6618657   21.110048   ...  -2.6527555   -0.16869378
    3.463227  ]
 [ 18.80282      7.122482     2.8860884  ...   4.165668     1.3982952
    8.066736  ]
 [  0.42760086 -10.902821    16.379082   ...   0.7670922    3.7404888
   -7.492156  ]]",-1.75,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DWLVFWDCSFTDOD-UHFFFAOYSA-N_Q9S446_1IJA/hetero_graph_DWLVFWDCSFTDOD-UHFFFAOYSA-N_Q9S446_1IJA.pt
WSGURAYTCUVDQL-UHFFFAOYSA-N_P27338_2XCG,"[[-14.040287     6.1008134  -22.129004   ... -16.10551     -4.607378
    2.348131  ]
 [ -9.623011     9.97264      4.669304   ... -10.08562    -15.367477
   17.216854  ]
 [ -5.3992205   25.313778   -35.274017   ... -17.549242    -5.87811
    1.2310045 ]
 ...
 [  0.11735487  11.117968     6.177683   ...   0.648193     5.7199073
    8.395834  ]
 [ -0.6458473    5.3611007   10.891808   ...  -2.9455166   -9.19268
    5.9471292 ]
 [ -2.1056595    0.6408677   11.84102    ...   1.4860792    4.058674
   -4.055825  ]]",-0.24,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/WSGURAYTCUVDQL-UHFFFAOYSA-N_P27338_2XCG/hetero_graph_WSGURAYTCUVDQL-UHFFFAOYSA-N_P27338_2XCG.pt
ZQYYSPRKFNDCEX-VHSXEESVSA-N_P30304_1C25,"[[-10.985432     9.966026    17.483797   ...  15.399225    -9.005979
   20.176624  ]
 [-14.2374325  -11.25046     25.221838   ... -35.316177    32.328644
  -12.539976  ]
 [  2.571705    -9.776809    15.565758   ...  46.933502    11.063639
   32.42461   ]
 ...
 [ 16.81768      1.7391586    0.6904613  ...  -5.3208375   -1.3184023
    8.688908  ]
 [ 22.359543    16.709131    11.146872   ...  -6.55287     -1.4548404
    2.4439554 ]
 [ 18.064007    -0.43968773  15.496388   ...  12.094736    -5.359679
  -16.756458  ]]",-0.6,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/ZQYYSPRKFNDCEX-VHSXEESVSA-N_P30304_1C25/hetero_graph_ZQYYSPRKFNDCEX-VHSXEESVSA-N_P30304_1C25.pt
OBJLYJZXQQXIFV-UHFFFAOYSA-N_Q9UGL1_5A1F,"[[-36.459053   -4.5279236 -23.168251  ...  -8.690167   -2.2432396
   -3.9687788]
 [-19.356712    4.9421144 -12.777361  ...   5.841758  -10.185226
   -1.307106 ]
 [  5.6845617   4.028386  -19.293953  ...  -3.8587363 -32.495808
  -14.093933 ]
 ...
 [ 10.19178     5.80098     4.7315955 ...  -2.9857943  13.282086
    8.079943 ]
 [ 11.619743    7.244144   16.179955  ...   7.1390676   6.5252314
    4.586651 ]
 [ 13.462447    2.8746104  34.017555  ...   9.955857  -13.5436325
    5.8138356]]",0.05,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/OBJLYJZXQQXIFV-UHFFFAOYSA-N_Q9UGL1_5A1F/hetero_graph_OBJLYJZXQQXIFV-UHFFFAOYSA-N_Q9UGL1_5A1F.pt
WTPRWIIKNCIYOA-UHFFFAOYSA-N_P11509_1Z10,"[[-31.412092    9.74224    12.428257  ...   7.3858175 -31.233608
   16.238432 ]
 [ -9.808385   10.792639   15.4521475 ...   0.5440968  -5.8160625
   54.561012 ]
 [-30.166006   -1.0055056  19.61482   ... -13.260835   17.507286
   29.755074 ]
 ...
 [ 11.75256     8.985569    3.7385292 ...   0.6064124  -2.9182396
   -1.1695547]
 [ 10.64786    10.882376   -3.8347487 ...   5.6909966  -9.440565
   10.614614 ]
 [ -3.8421345   3.3560524   6.117878  ...   8.614941    1.5816851
   -7.245439 ]]",-0.8,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/WTPRWIIKNCIYOA-UHFFFAOYSA-N_P11509_1Z10/hetero_graph_WTPRWIIKNCIYOA-UHFFFAOYSA-N_P11509_1Z10.pt
RYOLSHSTDAURSO-UHFFFAOYSA-N_P00918_4Q90,"[[ 13.734745    -0.10098267  -4.1433873  ...   1.7004251   -0.5617144
  -10.371754  ]
 [ -5.2937775   33.354572     6.30381    ...  14.104441   -13.863773
   39.81457   ]
 [-17.332153    12.100571     1.0286684  ...  20.70972     27.819126
   51.216293  ]
 ...
 [  9.937076    -5.852906     9.022356   ...   3.9792094   -0.9944172
   -4.7026467 ]
 [  8.580987    11.135399    -3.622581   ...  -3.5572739   -5.446741
    0.20365706]
 [  4.3010674   -8.086576    14.230975   ... -11.4639435    6.4627295
    2.0461051 ]]",-0.6,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/RYOLSHSTDAURSO-UHFFFAOYSA-N_P00918_4Q90/hetero_graph_RYOLSHSTDAURSO-UHFFFAOYSA-N_P00918_4Q90.pt
FOMOQFZAACKUMD-UHFFFAOYSA-N_P47989_2CKJ,"[[  4.007518    5.12726    10.81958   ...   3.1939683  -6.1873617
    6.712412 ]
 [  6.004777   16.91696    -7.428873  ...   1.9433229  22.7201
   -3.2582424]
 [ -6.8308244  -5.18882   -40.547104  ...  -2.2316198  11.492191
    3.3451252]
 ...
 [ 17.50288     6.49501    16.339853  ...  -4.943475   -4.8865957
   -3.534146 ]
 [  9.645525    1.7650442   4.880789  ...   1.8669691   3.043934
   -7.860621 ]
 [  6.278344   -2.6290293   7.862587  ...  -8.473628    1.8445766
   -1.68539  ]]",-1.26,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FOMOQFZAACKUMD-UHFFFAOYSA-N_P47989_2CKJ/hetero_graph_FOMOQFZAACKUMD-UHFFFAOYSA-N_P47989_2CKJ.pt
CGHJCSRMNSHBQI-ZETCQYMHSA-N_P41240_1BYG,"[[  5.3213396  -16.435163    18.268026   ... -19.008768    -6.890744
  -10.227525  ]
 [-16.166138    11.560535    20.78544    ...  -9.858436   -11.993976
   -9.50102   ]
 [-13.454459    -4.521199    12.045492   ... -11.976106    -0.16647816
    0.23982   ]
 ...
 [ 22.742985    -4.839811    11.314213   ...  22.508257    -9.211734
   -1.3194294 ]
 [ 35.74995     -2.8468945   12.413487   ...  11.573497     0.4971001
    9.389406  ]
 [  1.6195292   -8.133881     5.5420203  ... -13.364027     4.428143
   11.055471  ]]",-1.17,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CGHJCSRMNSHBQI-ZETCQYMHSA-N_P41240_1BYG/hetero_graph_CGHJCSRMNSHBQI-ZETCQYMHSA-N_P41240_1BYG.pt
PKWLPWWYKVMMNO-WDSKDSINSA-N_Q9Z0J4_2O60,"[[-32.05153     1.60361     7.9594154 ...   1.4223156 -26.86137
    7.102894 ]
 [-25.329418   11.775114   18.638618  ... -38.800644  -36.53398
   51.163635 ]
 [-31.049149    6.3017287  33.967373  ... -15.087877   -5.7231827
   17.321054 ]
 ...
 [  8.438416    3.8099818  12.585014  ...  -0.5452075  -9.123793
    0.9701153]
 [ 17.460037   12.806648   13.670913  ...  -6.0840216  -0.5450356
    5.399202 ]
 [  3.896356    7.8142343  14.515878  ...  11.6008625   2.8903863
    0.9675013]]",-4.14,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/PKWLPWWYKVMMNO-WDSKDSINSA-N_Q9Z0J4_2O60/hetero_graph_PKWLPWWYKVMMNO-WDSKDSINSA-N_Q9Z0J4_2O60.pt
KCDHTUJNBLJXDX-UHFFFAOYSA-N_P09467_2FIE,"[[-33.678093     5.008546   -23.469395   ...  -5.2927427    2.6614385
   15.988489  ]
 [ 11.870166    10.292364    -6.1928635  ... -31.564653    -9.552641
  -27.691866  ]
 [-17.177738    -0.11812735  19.222128   ...  14.614939    15.872648
  -27.431824  ]
 ...
 [ 16.578146    15.659441    -6.293254   ... -10.885781     4.812401
    1.9210888 ]
 [ 21.807453     0.2709031    4.096744   ...  -1.9888566   -4.093918
   -1.574173  ]
 [  6.158323   -17.589428     3.7923436  ...   3.4651256   -5.9883194
    8.946387  ]]",0.47,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/KCDHTUJNBLJXDX-UHFFFAOYSA-N_P09467_2FIE/hetero_graph_KCDHTUJNBLJXDX-UHFFFAOYSA-N_P09467_2FIE.pt
CGYGETOMCSJHJU-UHFFFAOYSA-N_P11509_1Z10,"[[ 10.853992    -6.367688    21.186016   ...   2.4737923   18.663448
    4.488754  ]
 [-15.98135     13.185476    10.738288   ... -10.758033    21.331997
  -11.7841015 ]
 [-17.394417     8.903874     4.2160034  ...   3.8221684    7.958279
    3.4861636 ]
 ...
 [ 17.888943     4.877397    10.705615   ... -13.622674    -2.416763
   -0.10624522]
 [ 22.727467    -3.4965115    4.662776   ...  -1.6409063  -11.727127
   -7.055006  ]
 [ 12.964309   -10.10474      7.742546   ...   1.9652288    5.031581
   -4.9440246 ]]",-1.07,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CGYGETOMCSJHJU-UHFFFAOYSA-N_P11509_1Z10/hetero_graph_CGYGETOMCSJHJU-UHFFFAOYSA-N_P11509_1Z10.pt
QMOPAFMMLWUTKI-UHFFFAOYSA-N_Q9UGL1_5A1F,"[[-36.28351     -2.774953   -26.579561   ... -16.455505    -9.041063
   -7.9456882 ]
 [-17.50298      7.8498535  -17.28197    ...   4.7686024    0.7845292
   -1.7247865 ]
 [  4.3550673   -2.246889   -22.362808   ...   2.2893686   -5.0602703
    0.14586544]
 ...
 [  7.1325917    6.724665    -0.998888   ...  -6.783698    -7.830535
   -4.691549  ]
 [  0.47622538  10.013155     9.475337   ...  -7.379962    -2.2772617
   -4.253796  ]
 [ 15.88486     15.53676     -2.838851   ...   6.4526353  -10.720385
   13.253193  ]]",0.08,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/QMOPAFMMLWUTKI-UHFFFAOYSA-N_Q9UGL1_5A1F/hetero_graph_QMOPAFMMLWUTKI-UHFFFAOYSA-N_Q9UGL1_5A1F.pt
MVYMTIYXJWGXQY-UHFFFAOYSA-N_P05164_3ZS1,"[[  0.65379655  20.134111    14.697665   ...   8.36194     -0.8521485
  -30.955353  ]
 [-12.689082     2.972231     7.8937464  ...   6.7161493   39.170006
  -34.273853  ]
 [ -9.991321    -4.687888     4.131363   ...  -7.0106134   10.665073
  -17.024677  ]
 ...
 [ 23.047398    23.289295    14.743713   ... -14.110688    -9.184856
   -7.358785  ]
 [ 25.417194    26.536003     2.0453143  ... -30.841484    11.975335
    1.9513764 ]
 [ 22.44474      5.8745866   -1.4341526  ...   4.272099   -13.313568
   -2.812708  ]]",-1.7,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/MVYMTIYXJWGXQY-UHFFFAOYSA-N_P05164_3ZS1/hetero_graph_MVYMTIYXJWGXQY-UHFFFAOYSA-N_P05164_3ZS1.pt
IIFVWLUQBAIPMJ-UHFFFAOYSA-N_Q9Y4K0_5ZE3,"[[ -2.006538  -28.830238    5.3748055 ...   5.054836    2.679461
   -1.8499284]
 [-15.039088   -7.550292    3.7475762 ...  -4.437823    3.7678862
   -2.971097 ]
 [-27.203936   15.69116    -7.227046  ...  -5.2749705  -0.5401404
   -5.4962573]
 ...
 [  6.2510815  -2.357952    5.6743007 ...   5.194992   -5.131729
    1.0473381]
 [  0.5851388  10.694487   12.90077   ...   8.638369    3.7338364
    2.0711622]
 [  5.233821   -2.8508277  -1.0814719 ...  -2.8636875   1.9232938
   -8.864891 ]]",-2.34,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/IIFVWLUQBAIPMJ-UHFFFAOYSA-N_Q9Y4K0_5ZE3/hetero_graph_IIFVWLUQBAIPMJ-UHFFFAOYSA-N_Q9Y4K0_5ZE3.pt
AXISALDHMCHFNL-UHFFFAOYSA-N_P17706_1L8K,"[[ -9.57138    -13.740215    14.127531   ... -13.961044   -27.338066
   16.669518  ]
 [-21.19856      1.9118142   13.129883   ... -21.905394   -21.977587
    3.866867  ]
 [-14.391674    14.609315    -4.470563   ... -40.103256   -14.38693
  -37.399246  ]
 ...
 [ 20.03631     -0.40295124   7.1962643  ...  -3.9769735    0.05751801
   -1.8120289 ]
 [  8.861317    18.221117     5.643364   ...   2.2629728    4.759515
    0.53585947]
 [  7.5828514    5.860884    -7.8814974  ...  -5.823124     1.0730996
   -1.8729429 ]]",-1.16,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/AXISALDHMCHFNL-UHFFFAOYSA-N_P17706_1L8K/hetero_graph_AXISALDHMCHFNL-UHFFFAOYSA-N_P17706_1L8K.pt
YKPCUROJISUIBQ-UHFFFAOYSA-N_P35228_1NSI,"[[-20.11584    21.39587    -8.965532  ...   6.2849326   8.831373
  -27.759563 ]
 [-18.92421    26.723923    7.9269876 ...   3.187054    9.900467
   -7.991081 ]
 [-21.685923   32.00523     1.3030033 ...  -6.678912   18.201235
   -6.8674607]
 ...
 [ 19.266449   -2.508092   14.757213  ...   9.517603    5.5429044
   -5.035554 ]
 [ 17.852226   -4.1116366  -3.718943  ...  -8.147085   -6.067566
   -3.1582804]
 [-14.307019   13.2754135  -4.651127  ...  -2.973076   63.87567
    3.0702825]]",-1.0,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/YKPCUROJISUIBQ-UHFFFAOYSA-N_P35228_1NSI/hetero_graph_YKPCUROJISUIBQ-UHFFFAOYSA-N_P35228_1NSI.pt
WFRXSXUDWCVSPI-UHFFFAOYSA-N_P41743_1ZRZ,"[[ -6.8467035  -10.114021     2.944025   ...  14.408329   -17.054543
    2.181689  ]
 [ -1.5750339    3.8439064    0.8187599  ...  -4.8588915  -18.292921
   -3.7535899 ]
 [ -5.9184284   -1.3937364  -16.557034   ...  -2.4303446  -11.905617
   -3.414565  ]
 ...
 [  3.3484855    8.272287     4.5692906  ...   2.807158    -2.5646253
    1.8015275 ]
 [ 14.428568    -4.356584     0.27902412 ...   0.26804316  -5.541539
   -4.4017043 ]
 [  3.9538703   -1.5057404    4.249815   ...   2.691729     2.0681596
    6.511447  ]]",-0.18,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/WFRXSXUDWCVSPI-UHFFFAOYSA-N_P41743_1ZRZ/hetero_graph_WFRXSXUDWCVSPI-UHFFFAOYSA-N_P41743_1ZRZ.pt
ZSPXTTVUJDSRNJ-UHFFFAOYSA-N_P14902_2D0T,"[[ 12.745372  -14.362825   -8.918214  ...  10.462687    6.6012373
    4.6889763]
 [-10.263539   13.629907    9.646505  ...  19.953598   15.846648
  -20.711603 ]
 [-13.782982   22.814249  -12.076878  ...   4.91556    15.767454
   -0.5897503]
 ...
 [  1.7794924   4.0666385   1.9050679 ...  18.48037    -1.3343549
   -5.0445275]
 [  7.8906803   1.9361749  12.569908  ...   6.7803698  18.827139
    2.6534162]
 [ 13.270071   -2.1660664   5.027851  ... -12.858803    6.4137535
   13.44072  ]]",-0.76,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/ZSPXTTVUJDSRNJ-UHFFFAOYSA-N_P14902_2D0T/hetero_graph_ZSPXTTVUJDSRNJ-UHFFFAOYSA-N_P14902_2D0T.pt
APFPJIWYBJHIHN-UHFFFAOYSA-N_P51531_6HAY,"[[  2.3452644  45.62049    -6.244997  ...  -7.5102167  -8.551382
    8.334638 ]
 [-12.804304   13.680209   -4.4694786 ...   4.283429   -4.9023986
    2.764338 ]
 [-17.668781    9.702357  -38.329163  ...  12.784132    7.490478
   10.659009 ]
 ...
 [ 13.799976    7.9346166   8.296841  ...   8.729948    6.7071767
    5.587345 ]
 [ 19.79229     6.1122146   7.811493  ...   9.661221   12.922646
  -19.776752 ]
 [ 23.581356    5.2089972  14.416355  ... -11.92207     1.6533449
    6.783888 ]]",-0.06,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/APFPJIWYBJHIHN-UHFFFAOYSA-N_P51531_6HAY/hetero_graph_APFPJIWYBJHIHN-UHFFFAOYSA-N_P51531_6HAY.pt
BKDPAVGNAWGUSB-UHFFFAOYSA-N_P11509_1Z10,"[[-11.524029   26.694138   -4.168288  ...   7.9453235   3.7879157
   -4.2632647]
 [ -4.521735   35.913383   -3.30203   ...   5.8548965   9.806408
    0.3773136]
 [-15.792116   18.50122   -12.366288  ...  -1.3269663  -1.3393469
  -11.228317 ]
 ...
 [  8.799443   12.297779    1.2801635 ...   7.7225413   7.5565023
   -3.1709576]
 [  6.033069   14.062719    1.3114302 ...   5.4694424 -12.454036
  -14.341057 ]
 [ 26.834599    3.2037082  -2.065916  ...  -5.9680157   9.89924
    5.6065636]]",-6.36,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/BKDPAVGNAWGUSB-UHFFFAOYSA-N_P11509_1Z10/hetero_graph_BKDPAVGNAWGUSB-UHFFFAOYSA-N_P11509_1Z10.pt
SBDIPIUGTYTDCJ-UHFFFAOYSA-N_P27487_1N1M,"[[  6.4932384   -3.260129    -9.162912   ... -20.528244   -31.137115
   -0.50947833]
 [ 19.973743    22.398245    -6.546458   ... -15.237135   -11.407158
   44.466553  ]
 [  7.3030434    2.6761541    0.5496762  ...  -9.202113    16.797886
    2.4033527 ]
 ...
 [  4.2688313    9.813454     9.217115   ...  -5.5497713   -0.14162397
    2.5016205 ]
 [  5.731657     1.8746448    7.814024   ...  -0.8583218    4.6033945
   -0.41939735]
 [  0.9220309   -6.1013174    8.01252    ...  -0.6955737   -8.317728
   14.339149  ]]",-1.07,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/SBDIPIUGTYTDCJ-UHFFFAOYSA-N_P27487_1N1M/hetero_graph_SBDIPIUGTYTDCJ-UHFFFAOYSA-N_P27487_1N1M.pt
JYDYTMRDZSPSLB-QAOGLABXSA-N_P48736_5JHB,"[[ -8.081895    16.692451    -3.658009   ... -28.190437    -3.3592916
   -4.10445   ]
 [-17.426664    -5.347743     5.344028   ...  12.769753     3.33955
   -8.998328  ]
 [ -1.9676218    0.97741127 -13.755672   ...  17.773813    -8.255298
   -0.96323967]
 ...
 [ 13.377243    -2.1624243   15.875023   ...  -3.2395809    1.2179177
   -5.1271634 ]
 [  7.8184004    3.0758529   20.885456   ...  -8.041984    -0.58592045
  -14.855611  ]
 [  8.45409      7.949551    18.110472   ...   9.72245     24.727856
   19.543554  ]]",-1.15,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/JYDYTMRDZSPSLB-QAOGLABXSA-N_P48736_5JHB/hetero_graph_JYDYTMRDZSPSLB-QAOGLABXSA-N_P48736_5JHB.pt
FPPSEBCEBNGZCG-UHFFFAOYSA-N_P11229_5CXV,"[[ -6.267585    -4.46397      3.4330397  ...  20.350735    10.045343
   11.871037  ]
 [ 17.840212   -20.28332      5.937228   ... -12.09794     16.826529
   26.114407  ]
 [  0.5909672   -7.300145    -0.29624176 ...   2.1749015    1.813724
  -14.202355  ]
 ...
 [ 11.173721    10.361233    17.622477   ...   4.110251    -2.7411451
  -20.743473  ]
 [  9.546987    11.927031    22.779545   ... -27.734798     5.094954
   12.394623  ]
 [ 18.135334    16.95502      2.1580377  ...  14.119113   -14.565598
  -24.599392  ]]",-1.65,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FPPSEBCEBNGZCG-UHFFFAOYSA-N_P11229_5CXV/hetero_graph_FPPSEBCEBNGZCG-UHFFFAOYSA-N_P11229_5CXV.pt
NZSTVWVZQPBFHU-HXFLIBJXSA-N_P35354_5F19,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/NZSTVWVZQPBFHU-HXFLIBJXSA-N_P35354_5F19/hetero_graph_NZSTVWVZQPBFHU-HXFLIBJXSA-N_P35354_5F19.pt
ULWQHHHSTMVRFZ-UHFFFAOYSA-N_P14920_2DU8,"[[-43.080597    21.596598     3.4291906  ... -20.013561    -1.5309007
    6.1392045 ]
 [-45.654533    26.798977    16.131966   ... -14.637955    -9.386845
    0.56293774]
 [-57.79717     26.199371    10.918247   ... -12.4638195   -9.375494
    3.0490065 ]
 ...
 [  2.614394     7.795053     3.6284206  ...  -8.889982     5.597166
   -9.434671  ]
 [ -3.3705168   16.133478     2.3891628  ...  -0.1343906    2.254791
    4.756607  ]
 [ 10.431503     3.106793    -4.90473    ...   5.333829   -10.916552
   -3.0249753 ]]",-1.42,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/ULWQHHHSTMVRFZ-UHFFFAOYSA-N_P14920_2DU8/hetero_graph_ULWQHHHSTMVRFZ-UHFFFAOYSA-N_P14920_2DU8.pt
YDSXTZWHHFZKML-UHFFFAOYSA-N_Q8IXJ6_5YQN,"[[-26.987492     4.471334   -17.031363   ...  14.856893    22.456886
  -12.937077  ]
 [-13.48059     10.445715    -8.79782    ...   5.8460464  -12.328185
   13.876815  ]
 [-26.900955    13.509661    -4.5150003  ...   4.2540793   -7.9539757
   38.13248   ]
 ...
 [ 35.224846    13.46014     14.571497   ...  10.269411    -0.14051348
   -0.8278177 ]
 [ 17.436949    17.678196    17.812256   ...   6.2408047    2.3337784
    1.4770402 ]
 [ 22.298492     8.035389     5.0316896  ...  -9.3428955   -8.457085
    7.98988   ]]",-0.93,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/YDSXTZWHHFZKML-UHFFFAOYSA-N_Q8IXJ6_5YQN/hetero_graph_YDSXTZWHHFZKML-UHFFFAOYSA-N_Q8IXJ6_5YQN.pt
USGUVNUTPWXWBA-JRIXXDKMSA-N_P32929_2NMP,"[[-24.954262    2.8457747 -13.85196   ... -14.706969  -12.809262
   -7.095737 ]
 [-20.54367     3.5365772   3.4310102 ... -45.62831   -23.210667
   26.659992 ]
 [ -4.535919    1.4195912   4.4720974 ... -34.251377  -12.864528
   50.154408 ]
 ...
 [  9.948093   15.424349    9.464957  ...  -2.665687    4.4277334
    1.3435001]
 [ -5.4112196  11.5636635   1.0856667 ...   0.2373997  -7.5818186
    1.5110896]
 [ -6.6440334   6.3146834  -1.370214  ...  -9.82485    -8.572526
    7.184058 ]]",-1.56,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/USGUVNUTPWXWBA-JRIXXDKMSA-N_P32929_2NMP/hetero_graph_USGUVNUTPWXWBA-JRIXXDKMSA-N_P32929_2NMP.pt
IKLKVFXCODJJRX-UHFFFAOYSA-N_P15121_1ABN,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/IKLKVFXCODJJRX-UHFFFAOYSA-N_P15121_1ABN/hetero_graph_IKLKVFXCODJJRX-UHFFFAOYSA-N_P15121_1ABN.pt
